temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
9.42,12/2/2013 12:00,50,partly-cloudy-day,4.41,12/2/2013 21:00,0.86,1.36,1033.95,12/2/2013 20:00,8.79,rain,10.7,0.79,12/2/2013 11:00,4.94,8.79,0,12/2/2013 0:00,12/2/2013 15:56,6.34,6.59,9.42,12/2/2013 7:46,12/2/2013 12:00,12/2/2013 7:00,Mostly cloudy until evening.,12/3/2013 8:00,6.24,12/2/2013 11:00,12/3/2013 7:00,0.98
15.36,9/15/2013 20:00,233,wind,9.32,9/15/2013 6:00,0.41,4.65,1010.26,9/15/2013 6:00,14.82,rain,9.93,0.86,9/15/2013 18:00,5.59,15.36,2,9/14/2013 23:00,9/15/2013 18:17,8.24,6.72,14.82,9/15/2013 5:36,9/15/2013 18:00,9/15/2013 10:00,"Breezy and mostly cloudy starting in the afternoon, continuing until evening.",9/16/2013 6:00,5.13,9/15/2013 20:00,9/16/2013 6:00,0.36
16.65,9/10/2013 13:00,312,partly-cloudy-day,8.89,9/10/2013 5:00,0.64,4.22,1020.2,9/10/2013 5:00,16.65,rain,11.54,0.77,9/10/2013 13:00,12.47,16.65,2,9/9/2013 23:00,9/10/2013 18:28,12.47,9.38,16.65,9/10/2013 5:28,9/10/2013 13:00,9/10/2013 10:00,Mostly cloudy until evening.,9/11/2013 3:00,7.53,9/10/2013 13:00,9/11/2013 3:00,0.17
6.16,2/6/2013 2:00,331,partly-cloudy-day,0.5,2/6/2013 23:00,0.61,6.04,1006.64,2/6/2013 23:00,1,rain,13.23,0.75,2/6/2013 13:00,-2.68,2.56,1,2/6/2013 0:00,2/6/2013 16:59,1.24,2.86,5.67,2/6/2013 7:31,2/6/2013 13:00,2/6/2013 10:00,Mostly cloudy throughout the day.,2/7/2013 8:00,-1.46,2/6/2013 2:00,2/7/2013 8:00,0.86
10.18,11/29/2013 12:00,280,partly-cloudy-day,4.59,11/29/2013 22:00,0.62,4.4,1026.65,11/29/2013 22:00,10.18,rain,11.02,0.77,11/29/2013 12:00,2.75,10.18,1,11/29/2013 0:00,11/29/2013 15:58,6.21,6.56,10.18,11/29/2013 7:42,11/29/2013 12:00,11/29/2013 11:00,Mostly cloudy until evening.,11/30/2013 7:00,2.99,11/29/2013 12:00,11/30/2013 5:00,0.87
7.91,11/21/2013 14:00,13,partly-cloudy-day,1.82,11/21/2013 0:00,0.48,4.83,1004.26,11/21/2013 1:00,4.39,rain,11.96,0.78,11/21/2013 14:00,0,4.39,1,11/21/2013 0:00,11/21/2013 16:05,3.52,3.12,7.91,11/21/2013 7:30,11/21/2013 14:00,11/21/2013 11:00,Partly cloudy until evening.,11/22/2013 3:00,-0.77,11/21/2013 14:00,11/22/2013 3:00,0.62
20.39,8/12/2013 13:00,281,partly-cloudy-day,8.99,8/12/2013 5:00,0.41,3.6,1016.89,8/12/2013 5:00,20.39,rain,14.11,0.61,8/12/2013 13:00,11.46,20.39,4,8/11/2013 23:00,8/12/2013 19:30,11.46,13.57,20.39,8/12/2013 4:42,8/12/2013 13:00,8/12/2013 12:00,Mostly cloudy throughout the day.,8/13/2013 5:00,13.57,8/12/2013 13:00,8/13/2013 5:00,0.18
11.93,12/24/2013 0:00,212,partly-cloudy-day,5.42,12/24/2013 23:00,0.4,6.67,979.52,12/24/2013 23:00,6.08,rain,10.86,0.81,12/24/2013 10:00,0.23,11.93,1,12/24/2013 0:00,12/24/2013 15:56,3.93,5.43,9.07,12/24/2013 8:06,12/24/2013 10:00,12/24/2013 12:00,Mostly cloudy until afternoon.,12/25/2013 7:00,2.68,12/24/2013 0:00,12/25/2013 7:00,0.72
-0.06,1/16/2013 14:00,27,fog,-2.6,1/16/2013 21:00,0.48,0.93,1013.33,1/16/2013 9:00,-0.15,snow,4.12,0.91,1/16/2013 15:00,-3.86,-0.15,1,1/16/2013 0:00,1/16/2013 16:23,-3.86,-2.32,-0.06,1/16/2013 7:59,1/16/2013 14:00,1/16/2013 11:00,Foggy in the morning.,1/17/2013 7:00,-4.7,1/16/2013 15:00,1/17/2013 7:00,0.17
29.16,7/13/2013 16:00,52,partly-cloudy-day,15.26,7/13/2013 4:00,0.11,0.86,1023.97,7/13/2013 4:00,29.24,rain,12.65,0.67,7/13/2013 16:00,17.28,29.24,7,7/12/2013 23:00,7/13/2013 20:14,17.28,15.01,29.16,7/13/2013 3:59,7/13/2013 16:00,7/13/2013 11:00,Partly cloudy in the afternoon.,7/14/2013 4:00,15.01,7/13/2013 16:00,7/14/2013 4:00,0.16
9.57,11/17/2013 15:00,23,fog,6.73,11/17/2013 7:00,1,0.87,1024.24,11/17/2013 9:00,9.57,rain,6.41,0.87,11/17/2013 15:00,8.08,9.57,1,11/17/2013 0:00,11/17/2013 16:10,8.08,8.28,9.57,11/17/2013 7:23,11/17/2013 15:00,11/17/2013 11:00,Foggy starting in the evening.,11/18/2013 8:00,7.78,11/17/2013 15:00,11/18/2013 8:00,0.5
19.71,5/3/2013 14:00,265,partly-cloudy-day,3.28,5/3/2013 4:00,0.34,2.71,1019.76,5/3/2013 4:00,19.71,rain,14.76,0.56,5/3/2013 14:00,5.78,19.71,5,5/2/2013 23:00,5/3/2013 19:27,8.05,4.48,19.71,5/3/2013 4:29,5/3/2013 14:00,5/3/2013 11:00,Partly cloudy throughout the day.,5/4/2013 5:00,4.48,5/3/2013 14:00,5/4/2013 5:00,0.78
22.74,8/25/2013 16:00,18,partly-cloudy-day,14.34,8/25/2013 3:00,0.5,2.66,1012.96,8/25/2013 3:00,22.74,rain,10.07,0.83,8/25/2013 16:00,16.37,22.74,4,8/24/2013 23:00,8/25/2013 19:04,16.37,13.18,22.74,8/25/2013 5:03,8/25/2013 16:00,8/25/2013 12:00,Mostly cloudy until evening.,8/26/2013 5:00,13.18,8/25/2013 16:00,8/26/2013 5:00,0.66
3.82,3/27/2013 14:00,49,partly-cloudy-day,-4.47,3/27/2013 5:00,0.48,3.95,1011.63,3/27/2013 5:00,-0.19,rain,12.86,0.64,3/27/2013 14:00,-3.85,-0.19,3,3/27/2013 0:00,3/27/2013 18:25,-0.89,-0.29,3.82,3/27/2013 5:48,3/27/2013 14:00,3/27/2013 12:00,Partly cloudy throughout the day.,3/28/2013 6:00,-4.06,3/27/2013 14:00,3/28/2013 5:00,0.49
18.81,6/14/2013 16:00,205,partly-cloudy-day,8.18,6/14/2013 4:00,0.45,4.12,1016.14,6/14/2013 4:00,18.81,rain,13.05,0.69,6/14/2013 16:00,11.01,18.81,5,6/13/2013 23:00,6/14/2013 20:20,11.01,9.13,18.81,6/14/2013 3:44,6/14/2013 16:00,6/14/2013 11:00,Mostly cloudy until evening.,6/15/2013 5:00,7.72,6/14/2013 16:00,6/15/2013 5:00,0.18
11.42,4/13/2013 22:00,195,wind,7.01,4/13/2013 5:00,0.57,4.42,1011.09,4/13/2013 6:00,11.29,rain,11.06,0.87,4/13/2013 11:00,10.92,11.42,3,4/12/2013 23:00,4/13/2013 18:54,10.92,4.92,11.29,4/13/2013 5:09,4/13/2013 11:00,4/13/2013 10:00,Mostly cloudy throughout the day and breezy overnight.,4/13/2013 18:00,3.3,4/13/2013 22:00,4/13/2013 18:00,0.1
23.46,8/15/2013 13:00,225,partly-cloudy-day,15.78,8/14/2013 23:00,0.55,4.44,1018.77,8/14/2013 23:00,23.46,rain,10.88,0.79,8/15/2013 13:00,16.98,23.46,4,8/14/2013 23:00,8/15/2013 19:25,16.98,16.64,23.46,8/15/2013 4:47,8/15/2013 13:00,8/15/2013 12:00,Mostly cloudy throughout the day.,8/16/2013 4:00,16.78,8/15/2013 13:00,8/16/2013 0:00,0.29
25.13,7/25/2013 15:00,202,partly-cloudy-day,15.38,7/25/2013 5:00,0.45,3.05,1012.93,7/25/2013 5:00,25.13,rain,12.1,0.74,7/25/2013 15:00,15.26,25.13,4,7/24/2013 23:00,7/25/2013 20:00,15.26,16.63,25.13,7/25/2013 4:15,7/25/2013 15:00,7/25/2013 11:00,Mostly cloudy until evening.,7/26/2013 4:00,16.86,7/25/2013 15:00,7/26/2013 4:00,0.6
9.94,1/31/2013 14:00,243,wind,4.39,1/31/2013 0:00,0.35,7.3,1012.39,1/31/2013 0:00,6.38,rain,12.89,0.74,1/31/2013 16:00,3.68,6.38,1,1/31/2013 0:00,1/31/2013 16:48,5.24,7.12,9.94,1/31/2013 7:41,1/31/2013 14:00,1/31/2013 10:00,Partly cloudy throughout the day and breezy in the morning.,2/1/2013 8:00,3.29,1/31/2013 16:00,2/1/2013 7:00,0.64
3.06,3/23/2013 0:00,75,fog,0.43,3/23/2013 10:00,0.85,6.42,1009.85,3/23/2013 10:00,-3.59,rain,3.73,0.92,3/23/2013 17:00,-5.46,-2.27,2,3/23/2013 0:00,3/23/2013 18:19,0.14,0.92,1.45,3/23/2013 5:57,3/23/2013 12:00,3/23/2013 11:00,Foggy in the morning.,3/24/2013 8:00,-4.48,3/23/2013 1:00,3/24/2013 8:00,0.37
8.02,11/24/2013 14:00,359,partly-cloudy-day,3.17,11/24/2013 23:00,0.77,3.55,1030.42,11/24/2013 23:00,5.55,rain,11.78,0.78,11/24/2013 14:00,1.89,5.55,1,11/24/2013 0:00,11/24/2013 16:02,4.54,5.06,8.02,11/24/2013 7:35,11/24/2013 14:00,11/24/2013 12:00,Mostly cloudy until evening.,11/25/2013 8:00,2.69,11/24/2013 14:00,11/25/2013 8:00,0.71
14.87,10/16/2013 16:00,194,fog,8.97,10/16/2013 4:00,0.44,1.84,1010.46,10/16/2013 7:00,14.87,rain,7.15,0.91,10/16/2013 16:00,11.82,14.87,1,10/15/2013 23:00,10/16/2013 17:06,11.82,6.76,14.87,10/16/2013 6:27,10/16/2013 16:00,10/16/2013 9:00,Foggy in the morning.,10/17/2013 4:00,6.42,10/16/2013 16:00,10/17/2013 4:00,0.42
14.7,11/7/2013 0:00,253,partly-cloudy-day,7.44,11/7/2013 23:00,0.66,2.89,1006.38,11/7/2013 23:00,11,rain,13.9,0.83,11/7/2013 12:00,3.63,14.7,1,11/7/2013 0:00,11/7/2013 16:24,5.29,7.37,11,11/7/2013 7:06,11/7/2013 12:00,11/7/2013 10:00,Mostly cloudy throughout the day.,11/8/2013 5:00,6.25,11/7/2013 0:00,11/8/2013 5:00,0.14
17.16,10/18/2013 14:00,136,partly-cloudy-day,12.04,10/18/2013 6:00,0.49,2.76,1014.16,10/18/2013 6:00,17.16,rain,8.75,0.91,10/18/2013 14:00,13.21,17.16,1,10/17/2013 23:00,10/18/2013 17:02,13.21,10.5,17.16,10/18/2013 6:30,10/18/2013 14:00,10/18/2013 9:00,Mostly cloudy throughout the day.,10/19/2013 3:00,10.5,10/18/2013 14:00,10/19/2013 3:00,0.48
20.91,7/30/2013 17:00,219,partly-cloudy-day,15.21,7/30/2013 9:00,0.49,3.99,1013.58,7/30/2013 9:00,21.02,rain,11.12,0.86,7/30/2013 17:00,16.49,21.02,4,7/29/2013 23:00,7/30/2013 19:53,16.49,15.64,20.91,7/30/2013 4:22,7/30/2013 17:00,7/30/2013 12:00,Mostly cloudy throughout the day.,7/31/2013 5:00,15.7,7/30/2013 17:00,7/31/2013 5:00,0.77
10.54,1/28/2013 23:00,217,wind,4.14,1/28/2013 7:00,0.47,5.95,1005.47,1/28/2013 5:00,5.49,rain,11.91,0.84,1/28/2013 19:00,5.49,10.54,1,1/28/2013 0:00,1/28/2013 16:43,9.34,3.02,9.34,1/28/2013 7:45,1/28/2013 19:00,1/28/2013 10:00,"Mostly cloudy throughout the day and breezy starting in the afternoon, continuing until evening.",1/28/2013 19:00,-0.68,1/28/2013 23:00,1/28/2013 19:00,0.54
10.29,12/5/2013 14:00,262,wind,0.94,12/5/2013 1:00,0.44,6.12,1023.72,12/5/2013 3:00,10.29,rain,13.37,0.73,12/5/2013 14:00,-1.27,10.29,1,12/5/2013 0:00,12/5/2013 15:54,2.73,1.08,10.29,12/5/2013 7:50,12/5/2013 14:00,12/5/2013 12:00,Mostly cloudy throughout the day and breezy until afternoon.,12/6/2013 8:00,-2.54,12/5/2013 14:00,12/6/2013 6:00,0.09
10.37,4/7/2013 13:00,127,partly-cloudy-day,-2.76,4/7/2013 5:00,0.4,2.04,1020.37,4/7/2013 5:00,10.37,rain,11.84,0.62,4/7/2013 13:00,-0.38,10.37,3,4/6/2013 23:00,4/7/2013 18:44,3.47,-1.21,10.37,4/7/2013 5:23,4/7/2013 13:00,4/7/2013 10:00,Mostly cloudy throughout the day.,4/8/2013 2:00,-1.21,4/7/2013 13:00,4/8/2013 3:00,0.9
14.69,5/30/2013 14:00,351,partly-cloudy-day,10.28,5/30/2013 5:00,0.94,3.44,1010.33,5/30/2013 5:00,14.69,rain,8.71,0.86,5/30/2013 14:00,11.27,14.69,4,5/29/2013 23:00,5/30/2013 20:07,11.27,10.79,14.69,5/30/2013 3:51,5/30/2013 14:00,5/30/2013 11:00,Mostly cloudy until evening.,5/31/2013 3:00,10.79,5/30/2013 14:00,5/31/2013 3:00,0.7
22.36,7/29/2013 14:00,216,partly-cloudy-day,14.19,7/29/2013 4:00,0.55,5.42,1011.33,7/29/2013 4:00,22.36,rain,12.3,0.75,7/29/2013 14:00,15.77,22.36,5,7/28/2013 23:00,7/29/2013 19:55,15.77,16.48,22.36,7/29/2013 4:21,7/29/2013 14:00,7/29/2013 11:00,Mostly cloudy throughout the day.,7/30/2013 1:00,16.48,7/29/2013 14:00,7/30/2013 1:00,0.74
4.09,4/3/2013 14:00,43,partly-cloudy-day,-3.7,4/3/2013 5:00,0.45,5.84,1017.4,4/3/2013 4:00,-0.73,rain,13.1,0.64,4/3/2013 17:00,-3.52,-0.57,3,4/2/2013 23:00,4/3/2013 18:37,0.98,0.48,4.09,4/3/2013 5:32,4/3/2013 14:00,4/3/2013 12:00,Mostly cloudy throughout the day.,4/4/2013 4:00,-3.72,4/3/2013 20:00,4/4/2013 5:00,0.76
30.28,7/17/2013 14:00,119,partly-cloudy-day,13.46,7/17/2013 5:00,0.23,1.24,1023.84,7/17/2013 5:00,30.28,rain,14.52,0.54,7/17/2013 14:00,17.5,30.28,6,7/16/2013 23:00,7/17/2013 20:10,17.5,17.14,30.28,7/17/2013 4:04,7/17/2013 14:00,7/17/2013 12:00,Partly cloudy until evening.,7/18/2013 4:00,17.14,7/17/2013 14:00,7/18/2013 4:00,0.3
32.4,8/1/2013 15:00,159,partly-cloudy-day,16.92,8/1/2013 5:00,0.2,3.68,1009.49,8/1/2013 5:00,32.42,rain,14.08,0.65,8/1/2013 15:00,17.44,32.42,5,7/31/2013 23:00,8/1/2013 19:50,17.41,16.98,32.4,8/1/2013 4:25,8/1/2013 15:00,8/1/2013 11:00,Partly cloudy in the morning.,8/2/2013 5:00,17.18,8/1/2013 15:00,8/2/2013 5:00,0.83
3.68,2/9/2013 14:00,213,partly-cloudy-day,0.73,2/9/2013 5:00,0.7,0.68,1018.79,2/9/2013 0:00,1.84,rain,10.38,0.86,2/9/2013 13:00,0.37,2.1,1,2/9/2013 0:00,2/9/2013 17:05,3.01,1.58,3.68,2/9/2013 7:26,2/9/2013 14:00,2/9/2013 10:00,Mostly cloudy throughout the day.,2/9/2013 21:00,-0.57,2/9/2013 4:00,2/9/2013 23:00,0.97
7.56,1/26/2013 23:00,210,wind,2.87,1/26/2013 8:00,0.51,3.61,1006.45,1/26/2013 1:00,4.69,rain,10.27,0.86,1/26/2013 15:00,3.16,4.69,1,1/26/2013 0:00,1/26/2013 16:39,6.47,2.37,7.41,1/26/2013 7:48,1/26/2013 14:00,1/26/2013 10:00,Partly cloudy throughout the day and breezy overnight.,1/26/2013 19:00,-2.16,1/26/2013 15:00,1/26/2013 19:00,0.47
7.56,12/29/2013 23:00,230,partly-cloudy-night,1.34,12/29/2013 7:00,0.12,3.07,1014.89,12/29/2013 7:00,4.44,rain,14.08,0.84,12/29/2013 14:00,2.39,4.44,1,12/29/2013 0:00,12/29/2013 15:59,5.23,0.72,7.15,12/29/2013 8:07,12/29/2013 14:00,12/29/2013 10:00,"Partly cloudy starting in the afternoon, continuing until evening.",12/29/2013 19:00,-2.77,12/29/2013 14:00,12/29/2013 19:00,0.89
22.02,8/19/2013 16:00,292,partly-cloudy-day,9.32,8/19/2013 5:00,0.27,3.25,1019.36,8/19/2013 5:00,22.02,rain,14.13,0.59,8/19/2013 16:00,12.16,22.02,3,8/18/2013 23:00,8/19/2013 19:17,12.16,12.68,22.02,8/19/2013 4:53,8/19/2013 16:00,8/19/2013 10:00,Partly cloudy until evening.,8/20/2013 3:00,12.68,8/19/2013 16:00,8/20/2013 3:00,0.44
19.69,7/3/2013 15:00,257,partly-cloudy-day,13,7/3/2013 3:00,0.83,3.67,1008.35,7/3/2013 3:00,19.69,rain,11.86,0.79,7/3/2013 15:00,12.48,19.69,5,7/2/2013 23:00,7/3/2013 20:21,12.48,14.31,19.69,7/3/2013 3:50,7/3/2013 15:00,7/3/2013 13:00,Mostly cloudy throughout the day.,7/4/2013 3:00,14.31,7/3/2013 15:00,7/4/2013 3:00,0.85
6.11,2/27/2013 16:00,38,partly-cloudy-day,0.84,2/27/2013 7:00,0.69,4.4,1034.17,2/27/2013 8:00,2.67,rain,8.92,0.83,2/27/2013 17:00,-0.97,2.67,1,2/27/2013 0:00,2/27/2013 17:38,2.41,2.33,6.11,2/27/2013 6:51,2/27/2013 16:00,2/27/2013 9:00,Mostly cloudy throughout the day.,2/28/2013 5:00,-1.82,2/27/2013 17:00,2/27/2013 22:00,0.55
8.01,3/9/2013 0:00,341,fog,4.62,3/9/2013 23:00,0.84,2.52,1002.41,3/9/2013 23:00,4.87,rain,5.68,0.9,3/9/2013 13:00,-1.38,7.53,2,3/9/2013 0:00,3/9/2013 17:55,2.38,3.88,6.84,3/9/2013 6:29,3/9/2013 13:00,3/9/2013 12:00,Foggy in the morning.,3/10/2013 6:00,0.97,3/9/2013 0:00,3/10/2013 8:00,0.92
26.47,7/6/2013 14:00,113,partly-cloudy-day,12.57,7/6/2013 4:00,0.12,1.34,1029.5,7/6/2013 4:00,26.47,rain,12.89,0.63,7/6/2013 14:00,14.99,26.47,7,7/5/2013 23:00,7/6/2013 20:19,14.99,13.48,26.47,7/6/2013 3:52,7/6/2013 14:00,7/6/2013 13:00,Partly cloudy until afternoon.,7/7/2013 4:00,13.48,7/6/2013 14:00,7/7/2013 4:00,0.94
10.22,12/30/2013 9:00,201,wind,5.98,12/30/2013 22:00,0.55,6.58,1010.88,12/30/2013 22:00,10.22,rain,11.35,0.83,12/30/2013 9:00,4.21,10.22,0,12/30/2013 0:00,12/30/2013 16:00,6.4,6.4,10.22,12/30/2013 8:07,12/30/2013 9:00,12/30/2013 0:00,Breezy until afternoon and mostly cloudy until evening.,12/30/2013 22:00,4.21,12/30/2013 9:00,12/30/2013 22:00,0.93
6.42,3/13/2013 13:00,338,partly-cloudy-day,-1.54,3/13/2013 6:00,0.37,3.65,1010.59,3/13/2013 5:00,3.01,rain,13.04,0.73,3/13/2013 13:00,-3.72,3.01,2,3/13/2013 0:00,3/13/2013 18:02,-0.91,1.14,6.42,3/13/2013 6:20,3/13/2013 13:00,3/13/2013 11:00,Partly cloudy throughout the day.,3/14/2013 6:00,-2.39,3/13/2013 13:00,3/14/2013 6:00,0.06
7.22,12/3/2013 2:00,304,cloudy,1.56,12/3/2013 20:00,0.97,0.96,1029.5,12/3/2013 20:00,6.44,rain,11.99,0.72,12/3/2013 11:00,1.58,7.22,0,12/3/2013 0:00,12/3/2013 15:55,3.66,3.66,6.44,12/3/2013 7:48,12/3/2013 11:00,12/3/2013 7:00,Overcast throughout the day.,12/3/2013 20:00,1.58,12/3/2013 2:00,12/3/2013 20:00,0.02
20.33,6/18/2013 15:00,85,partly-cloudy-day,13.19,6/18/2013 4:00,0.4,0.97,1014.27,6/18/2013 4:00,20.37,rain,10.81,0.78,6/18/2013 15:00,15.83,20.37,6,6/17/2013 23:00,6/18/2013 20:21,15.81,13.33,20.33,6/18/2013 3:43,6/18/2013 15:00,6/18/2013 11:00,Mostly cloudy until evening.,6/19/2013 2:00,13.33,6/18/2013 15:00,6/18/2013 23:00,0.31
10.66,1/5/2013 14:00,251,partly-cloudy-day,7.82,1/5/2013 23:00,0.72,3.15,1035.16,1/5/2013 0:00,10.66,rain,9.58,0.92,1/5/2013 14:00,5.08,10.66,1,1/5/2013 0:00,1/5/2013 16:07,6.91,7.84,10.66,1/5/2013 8:06,1/5/2013 14:00,1/5/2013 12:00,Mostly cloudy until evening.,1/6/2013 3:00,5.76,1/5/2013 14:00,1/6/2013 4:00,0.77
18.83,6/2/2013 15:00,351,partly-cloudy-day,5.82,6/2/2013 4:00,0.27,2.4,1028.53,6/2/2013 5:00,18.83,rain,13.42,0.59,6/2/2013 15:00,7.24,18.83,5,6/1/2013 23:00,6/2/2013 20:10,7.24,9.72,18.83,6/2/2013 3:49,6/2/2013 15:00,6/2/2013 10:00,Partly cloudy until evening.,6/3/2013 3:00,8.97,6/2/2013 15:00,6/3/2013 3:00,0.8
23.92,9/3/2013 13:00,238,partly-cloudy-day,14.63,9/3/2013 5:00,0.33,0.5,1027.04,9/3/2013 5:00,23.92,rain,12.67,0.76,9/3/2013 13:00,14.09,23.92,3,9/2/2013 23:00,9/3/2013 18:44,14.09,14.04,23.92,9/3/2013 5:17,9/3/2013 13:00,9/3/2013 12:00,Mostly cloudy until evening.,9/4/2013 6:00,14.04,9/3/2013 13:00,9/4/2013 6:00,0.93
16.86,9/8/2013 11:00,211,partly-cloudy-day,8.91,9/8/2013 5:00,0.37,2.74,1017.99,9/8/2013 5:00,16.86,rain,12.57,0.8,9/8/2013 11:00,8.03,16.86,2,9/7/2013 23:00,9/8/2013 18:33,9.2,9.13,16.86,9/8/2013 5:25,9/8/2013 11:00,9/8/2013 9:00,Mostly cloudy until evening.,9/9/2013 3:00,9.13,9/8/2013 11:00,9/9/2013 1:00,0.1
22.72,8/5/2013 14:00,190,partly-cloudy-day,14.37,8/5/2013 22:00,0.54,3.13,1012.36,8/5/2013 22:00,22.72,rain,12.59,0.76,8/5/2013 14:00,12.23,22.72,4,8/4/2013 23:00,8/5/2013 19:43,12.23,16.23,22.72,8/5/2013 4:31,8/5/2013 14:00,8/5/2013 11:00,Mostly cloudy throughout the day.,8/6/2013 5:00,16.37,8/5/2013 14:00,8/6/2013 5:00,0.95
6.44,2/5/2013 0:00,257,partly-cloudy-day,-0.18,2/5/2013 8:00,0.48,7.3,1000.03,2/5/2013 8:00,0.64,rain,12.84,0.73,2/5/2013 14:00,-0.77,2.38,1,2/5/2013 0:00,2/5/2013 16:58,3.48,2.16,5.36,2/5/2013 7:33,2/5/2013 14:00,2/5/2013 10:00,Partly cloudy throughout the day.,2/6/2013 8:00,-2.91,2/5/2013 0:00,2/6/2013 8:00,0.83
26.03,8/23/2013 13:00,107,partly-cloudy-day,15.58,8/23/2013 5:00,0.11,3.34,1014.88,8/23/2013 5:00,26.03,rain,9.96,0.75,8/23/2013 13:00,17.41,26.03,4,8/22/2013 23:00,8/23/2013 19:08,17.13,16.34,26.03,8/23/2013 5:00,8/23/2013 13:00,8/23/2013 11:00,Partly cloudy in the afternoon.,8/24/2013 6:00,16.49,8/23/2013 13:00,8/24/2013 6:00,0.59
6.27,3/21/2013 14:00,99,partly-cloudy-day,-0.18,3/21/2013 4:00,0.61,4.73,1015.96,3/21/2013 5:00,2.57,rain,10.8,0.75,3/21/2013 13:00,-2.8,2.57,2,3/21/2013 0:00,3/21/2013 18:15,2.59,1.18,6.27,3/21/2013 6:01,3/21/2013 14:00,3/21/2013 10:00,Mostly cloudy throughout the day.,3/22/2013 4:00,-1.24,3/21/2013 13:00,3/22/2013 6:00,0.31
19.19,10/6/2013 12:00,237,partly-cloudy-day,10.39,10/6/2013 6:00,0.41,1.53,1025.61,10/6/2013 6:00,19.19,rain,11.14,0.82,10/6/2013 12:00,10.37,19.19,1,10/5/2013 23:00,10/6/2013 17:28,10.37,8.76,19.19,10/6/2013 6:10,10/6/2013 12:00,10/6/2013 8:00,Mostly cloudy until evening.,10/7/2013 5:00,8.76,10/6/2013 12:00,10/7/2013 5:00,0.05
14.87,11/6/2013 22:00,231,wind,9.99,11/6/2013 6:00,0.62,4.86,999.46,11/6/2013 1:00,14.79,rain,10.19,0.88,11/6/2013 19:00,7.79,14.87,1,11/6/2013 0:00,11/6/2013 16:26,9.31,9.31,14.79,11/6/2013 7:04,11/6/2013 19:00,11/6/2013 10:00,Mostly cloudy until evening and breezy starting in the evening.,11/7/2013 7:00,6.77,11/6/2013 22:00,11/7/2013 8:00,0.11
17.95,4/17/2013 17:00,203,wind,9.18,4/17/2013 1:00,0.54,5.53,1014.48,4/17/2013 1:00,17.95,rain,10.8,0.77,4/17/2013 17:00,5.39,17.95,4,4/16/2013 23:00,4/17/2013 19:00,9.13,9.66,17.95,4/17/2013 5:01,4/17/2013 17:00,4/17/2013 12:00,Partly cloudy throughout the day and breezy starting in the evening.,4/18/2013 5:00,8.26,4/17/2013 17:00,4/18/2013 5:00,0.22
12.56,1/30/2013 0:00,245,wind,5.96,1/30/2013 23:00,0.44,7.85,1006.93,1/30/2013 23:00,11.28,rain,11.88,0.77,1/30/2013 13:00,3.29,12.56,1,1/30/2013 0:00,1/30/2013 16:47,7.12,7.51,11.28,1/30/2013 7:42,1/30/2013 13:00,1/30/2013 10:00,"Partly cloudy until evening and breezy starting in the afternoon, continuing until evening.",1/31/2013 0:00,3.86,1/30/2013 0:00,1/31/2013 0:00,0.61
10.99,12/27/2013 5:00,214,wind,4.83,12/27/2013 23:00,0.37,7.86,986.81,12/27/2013 0:00,10.41,rain,11.43,0.75,12/27/2013 8:00,1.22,10.99,1,12/27/2013 0:00,12/27/2013 15:58,4.27,7.47,10.41,12/27/2013 8:07,12/27/2013 8:00,12/27/2013 12:00,Breezy until afternoon and partly cloudy until evening.,12/28/2013 7:00,3.68,12/27/2013 5:00,12/28/2013 7:00,0.82
8.61,1/6/2013 22:00,232,fog,7,1/6/2013 3:00,0.67,2.23,1032.19,1/6/2013 4:00,6.98,rain,5.5,0.96,1/6/2013 11:00,5.24,6.98,1,1/6/2013 0:00,1/6/2013 16:08,7.1,6.91,7.97,1/6/2013 8:06,1/6/2013 11:00,1/6/2013 12:00,Foggy until afternoon.,1/7/2013 6:00,5.08,1/6/2013 11:00,1/7/2013 6:00,0.8
6.38,11/20/2013 11:00,263,partly-cloudy-day,0.72,11/20/2013 2:00,0.52,3.41,1003.95,11/20/2013 3:00,3.21,rain,12.18,0.85,11/20/2013 12:00,-0.77,3.21,1,11/20/2013 0:00,11/20/2013 16:06,3.12,-1.27,6.38,11/20/2013 7:28,11/20/2013 11:00,11/20/2013 11:00,Mostly cloudy until evening.,11/21/2013 0:00,-4.81,11/20/2013 12:00,11/21/2013 1:00,0.59
23.14,7/28/2013 14:00,215,partly-cloudy-day,13.99,7/28/2013 5:00,0.44,5.02,1006.68,7/28/2013 5:00,23.14,rain,11.72,0.73,7/28/2013 14:00,16.48,23.14,6,7/27/2013 23:00,7/28/2013 19:56,16.48,15.34,23.14,7/28/2013 4:19,7/28/2013 14:00,7/28/2013 12:00,Partly cloudy until evening.,7/29/2013 4:00,15.34,7/28/2013 14:00,7/29/2013 4:00,0.71
